time,open,high,low,close,volume
2020-07-14 01:00:00,9223.58,9245.41,9211.25,9238.56,1136.889692
2020-07-14 02:00:00,9238.56,9246.72,9222.63,9227.13,978.396103
2020-07-14 03:00:00,9227.1,9236.11,9216.67,9217.11,1090.225552
2020-07-14 04:00:00,9217.16,9218.59,9151.0,9189.97,3693.918484
2020-07-14 05:00:00,9189.96,9195.25,9169.8,9188.15,1348.07935
2020-07-14 06:00:00,9188.18,9203.68,9180.76,9188.99,1359.185673
2020-07-14 07:00:00,9189.0,9196.79,9180.0,9181.01,1170.198897
2020-07-14 08:00:00,9181.2,9210.31,9179.09,9193.83,1749.99462
2020-07-14 09:00:00,9193.86,9204.08,9190.0,9199.51,2371.08993
2020-07-14 10:00:00,9199.52,9200.94,9169.75,9184.12,2817.439614
2020-07-14 11:00:00,9184.11,9238.59,9113.0,9232.95,4405.633818
2020-07-14 12:00:00,9232.81,9242.0,9204.27,9205.17,2466.743946
2020-07-14 13:00:00,9205.18,9225.08,9189.9,9201.81,2295.134539
2020-07-14 14:00:00,9201.96,9222.95,9182.02,9213.01,1602.557505
2020-07-14 15:00:00,9213.01,9239.2,9207.99,9219.21,2480.457416
2020-07-14 16:00:00,9219.27,9237.06,9209.37,9228.28,2203.702619
2020-07-14 17:00:00,9228.27,9275.0,9219.01,9248.23,3016.128709
2020-07-14 18:00:00,9248.25,9260.0,9241.37,9249.4,2130.254094
2020-07-14 19:00:00,9249.4,9270.0,9242.28,9268.92,1374.558298
2020-07-14 20:00:00,9268.89,9276.54,9258.95,9268.93,1192.916126
2020-07-14 21:00:00,9268.94,9279.54,9235.79,9241.36,1066.392761
2020-07-14 22:00:00,9241.37,9268.22,9240.76,9255.31,1122.830836
2020-07-14 23:00:00,9255.31,9267.62,9249.55,9255.85,710.130297
2020-07-15 00:00:00,9255.85,9276.49,9254.86,9261.04,1348.312919
2020-07-15 01:00:00,9261.05,9264.2,9238.31,9251.46,810.693121
2020-07-15 02:00:00,9251.47,9253.16,9237.7,9241.42,747.593872
2020-07-15 03:00:00,9241.41,9250.95,9227.71,9234.85,860.695759
2020-07-15 04:00:00,9234.86,9247.07,9222.57,9245.88,999.45721
2020-07-15 05:00:00,9245.89,9248.0,9236.97,9244.4,844.691608
2020-07-15 06:00:00,9244.41,9249.47,9230.0,9234.77,1256.521343
2020-07-15 07:00:00,9234.77,9235.0,9218.67,9231.21,1651.409798
2020-07-15 08:00:00,9231.2,9232.69,9200.26,9220.92,2139.09767
2020-07-15 09:00:00,9220.93,9227.84,9188.0,9225.99,2064.532942
2020-07-15 10:00:00,9225.99,9249.98,9220.84,9243.5,2675.586749
2020-07-15 11:00:00,9243.5,9248.98,9212.43,9219.27,2150.422065
2020-07-15 12:00:00,9219.22,9247.6,9211.99,9245.46,1906.552729
2020-07-15 13:00:00,9245.46,9246.82,9218.47,9229.15,1880.989362
2020-07-15 14:00:00,9229.14,9244.65,9221.39,9242.47,2132.318886
2020-07-15 15:00:00,9242.46,9248.0,9197.0,9204.98,3132.66183
2020-07-15 16:00:00,9204.98,9215.43,9186.57,9211.37,1969.922731
2020-07-15 17:00:00,9211.36,9225.06,9204.91,9206.84,1152.26804
2020-07-15 18:00:00,9206.84,9219.64,9160.57,9186.71,2047.995909
2020-07-15 19:00:00,9186.71,9199.56,9167.03,9185.46,1953.468156
2020-07-15 20:00:00,9185.46,9223.32,9179.06,9219.48,1269.940488
2020-07-15 21:00:00,9219.48,9237.27,9205.2,9231.78,1591.669702
2020-07-15 22:00:00,9231.78,9234.17,9206.32,9206.32,1088.948752
2020-07-15 23:00:00,9206.32,9214.24,9188.88,9197.6,1377.828024
2020-07-16 00:00:00,9197.6,9219.0,9177.77,9213.54,1302.126374
2020-07-16 01:00:00,9213.55,9222.64,9206.85,9221.6,934.909855
2020-07-16 02:00:00,9221.61,9226.15,9200.0,9200.99,865.50422
2020-07-16 03:00:00,9200.99,9206.79,9192.0,9203.59,1005.767441
2020-07-16 04:00:00,9203.58,9216.82,9202.15,9204.01,995.856078
2020-07-16 05:00:00,9204.01,9210.0,9190.62,9199.02,1226.267097
2020-07-16 06:00:00,9199.02,9208.0,9151.99,9177.11,2143.947229
2020-07-16 07:00:00,9177.11,9177.47,9084.0,9123.69,5280.654514
2020-07-16 08:00:00,9123.69,9140.0,9101.5,9123.01,2197.568149
2020-07-16 09:00:00,9123.02,9123.02,9053.0,9069.98,4466.105423
2020-07-16 10:00:00,9069.96,9100.0,9047.25,9100.0,3348.731133
2020-07-16 11:00:00,9100.0,9109.0,9078.7,9081.61,1810.620356
2020-07-16 12:00:00,9081.62,9105.75,9078.91,9080.0,1531.350027
2020-07-16 13:00:00,9080.0,9098.24,9069.31,9082.66,1825.552794
2020-07-16 14:00:00,9082.67,9120.0,9069.99,9110.64,2085.892741
2020-07-16 15:00:00,9110.64,9130.1,9099.76,9125.26,1857.977283
2020-07-16 16:00:00,9125.25,9143.65,9112.09,9116.56,1939.029996
2020-07-16 17:00:00,9116.55,9137.0,9115.05,9125.21,1580.533885
2020-07-16 18:00:00,9125.21,9153.0,9121.0,9125.19,1627.525423
2020-07-16 19:00:00,9125.19,9131.59,9120.27,9126.13,1078.596795
2020-07-16 20:00:00,9126.13,9133.0,9091.1,9111.19,1467.411929
2020-07-16 21:00:00,9111.22,9137.41,9111.22,9126.11,766.087919
2020-07-16 22:00:00,9126.1,9146.35,9126.1,9138.13,907.883346
2020-07-16 23:00:00,9138.13,9147.9,9127.21,9133.72,1129.671184
2020-07-17 00:00:00,9133.72,9142.06,9114.83,9117.47,991.881659
2020-07-17 01:00:00,9117.47,9140.0,9116.15,9118.05,889.918051
2020-07-17 02:00:00,9118.05,9135.0,9115.01,9123.85,867.150514
2020-07-17 03:00:00,9123.86,9126.0,9105.11,9119.81,768.732027
2020-07-17 04:00:00,9119.81,9125.88,9105.39,9115.95,993.421167
2020-07-17 05:00:00,9115.95,9122.02,9089.81,9102.39,1594.534178
2020-07-17 06:00:00,9102.39,9133.93,9102.38,9121.64,1273.792591
2020-07-17 07:00:00,9121.64,9133.22,9107.0,9109.94,1299.894044
2020-07-17 08:00:00,9109.94,9115.97,9095.23,9109.99,1339.80428
2020-07-17 09:00:00,9110.0,9126.83,9100.29,9123.0,1464.458883
2020-07-17 10:00:00,9123.0,9129.37,9112.05,9117.69,1146.875136
2020-07-17 11:00:00,9117.8,9142.07,9101.0,9138.92,1525.343696
2020-07-17 12:00:00,9138.92,9186.83,9138.92,9162.87,2773.0205
2020-07-17 13:00:00,9162.88,9174.0,9145.0,9161.58,1313.359865
2020-07-17 14:00:00,9161.52,9163.24,9139.91,9152.19,1316.175118
2020-07-17 15:00:00,9152.18,9164.54,9143.08,9148.37,1329.230303
2020-07-17 16:00:00,9148.16,9162.38,9142.0,9152.09,1182.30868
2020-07-17 17:00:00,9152.08,9155.0,9128.0,9149.87,1217.840397
2020-07-17 18:00:00,9149.87,9170.0,9148.54,9161.74,1348.074967
2020-07-17 19:00:00,9161.73,9168.94,9152.55,9164.75,720.256662
2020-07-17 20:00:00,9164.74,9180.0,9151.95,9155.45,911.686518
2020-07-17 21:00:00,9155.45,9164.37,9147.2,9151.38,582.777024
2020-07-17 22:00:00,9151.38,9162.89,9144.05,9162.82,560.832724
2020-07-17 23:00:00,9162.82,9167.94,9153.83,9154.32,642.989757
2020-07-18 00:00:00,9154.31,9168.88,9146.91,9149.97,1221.97707
2020-07-18 01:00:00,9149.98,9155.2,9139.78,9140.44,936.09142
2020-07-18 02:00:00,9140.43,9145.99,9121.1,9142.24,1306.110148
2020-07-18 03:00:00,9142.24,9142.25,9123.88,9135.02,767.382715
2020-07-18 04:00:00,9135.01,9146.34,9127.73,9140.54,753.325418
2020-07-18 05:00:00,9140.54,9143.61,9128.9,9135.63,606.737971
2020-07-18 06:00:00,9135.63,9139.39,9131.87,9133.47,586.192822
2020-07-18 07:00:00,9133.48,9138.83,9130.56,9132.37,636.563859
2020-07-18 08:00:00,9132.36,9158.34,9123.92,9153.42,990.103406
2020-07-18 09:00:00,9153.42,9219.3,9153.42,9165.83,2658.385682
2020-07-18 10:00:00,9165.9,9179.18,9164.98,9166.97,816.709308
2020-07-18 11:00:00,9166.96,9175.59,9157.05,9159.9,853.161265
2020-07-18 12:00:00,9159.91,9174.59,9159.41,9165.69,737.569919
2020-07-18 13:00:00,9165.7,9175.0,9158.43,9167.54,822.471144
2020-07-18 14:00:00,9167.5,9168.52,9153.42,9163.66,875.918284
2020-07-18 15:00:00,9163.66,9171.23,9163.66,9169.57,832.660059
2020-07-18 16:00:00,9169.57,9172.25,9158.55,9164.57,946.162278
2020-07-18 17:00:00,9164.57,9173.81,9163.21,9169.63,876.260135
2020-07-18 18:00:00,9169.63,9197.5,9165.92,9183.0,1422.849597
2020-07-18 19:00:00,9183.0,9200.0,9147.92,9163.84,1514.734948
2020-07-18 20:00:00,9163.85,9179.29,9156.49,9172.09,710.94261
2020-07-18 21:00:00,9172.09,9173.85,9162.35,9171.15,469.523355
2020-07-18 22:00:00,9171.13,9175.92,9161.85,9164.73,604.974185
2020-07-18 23:00:00,9164.74,9175.31,9164.32,9170.28,607.733859
2020-07-19 00:00:00,9170.3,9180.79,9168.34,9177.82,616.952504
2020-07-19 01:00:00,9177.82,9179.17,9159.32,9161.89,761.630636
2020-07-19 02:00:00,9161.88,9170.0,9153.94,9157.52,695.306961
2020-07-19 03:00:00,9157.53,9158.54,9140.38,9153.41,893.089989
2020-07-19 04:00:00,9153.41,9160.0,9145.2,9153.22,705.172076
2020-07-19 05:00:00,9153.22,9156.55,9142.0,9143.79,699.472667
2020-07-19 06:00:00,9143.79,9158.11,9139.27,9157.4,767.244691
2020-07-19 07:00:00,9157.43,9157.93,9153.57,9154.78,570.297744
2020-07-19 08:00:00,9154.79,9156.2,9138.81,9155.77,855.398538
2020-07-19 09:00:00,9155.73,9156.2,9143.0,9153.89,726.902223
2020-07-19 10:00:00,9153.89,9154.0,9101.35,9124.94,2301.466655
2020-07-19 11:00:00,9124.93,9136.24,9111.39,9124.41,1107.529142
2020-07-19 12:00:00,9124.41,9136.81,9110.0,9132.32,1214.258164
2020-07-19 13:00:00,9132.46,9135.0,9118.83,9127.04,887.008565
2020-07-19 14:00:00,9127.05,9135.0,9122.0,9131.3,753.05823
2020-07-19 15:00:00,9131.3,9135.51,9118.0,9119.89,1074.605754
2020-07-19 16:00:00,9120.59,9171.11,9116.31,9148.15,1466.433075
2020-07-19 17:00:00,9148.02,9158.65,9137.04,9150.94,929.800692
2020-07-19 18:00:00,9150.96,9161.96,9144.78,9156.54,771.463846
2020-07-19 19:00:00,9156.54,9165.54,9147.52,9165.44,801.723916
2020-07-19 20:00:00,9165.45,9171.69,9153.27,9165.39,1176.077879
2020-07-19 21:00:00,9165.4,9177.01,9154.68,9170.01,1086.824603
2020-07-19 22:00:00,9170.0,9204.74,9162.45,9185.76,2766.387499
2020-07-19 23:00:00,9185.76,9232.27,9185.76,9208.99,2423.913368
2020-07-20 00:00:00,9208.99,9221.52,9180.0,9187.96,1583.894287
2020-07-20 01:00:00,9187.96,9192.98,9175.83,9177.55,943.389637
2020-07-20 02:00:00,9177.59,9192.7,9174.35,9188.72,924.958993
2020-07-20 03:00:00,9188.73,9193.79,9179.48,9191.99,989.127288
2020-07-20 04:00:00,9191.98,9192.73,9173.6,9180.28,849.996906
2020-07-20 05:00:00,9180.28,9194.31,9179.85,9193.86,831.175692
2020-07-20 06:00:00,9193.83,9193.84,9179.06,9180.59,1093.970891
2020-07-20 07:00:00,9180.59,9182.07,9171.22,9180.72,1652.761073
2020-07-20 08:00:00,9180.72,9189.87,9177.57,9188.31,1374.859027
2020-07-20 09:00:00,9188.32,9190.0,9181.63,9184.0,1771.820873
2020-07-20 10:00:00,9184.01,9185.34,9131.0,9155.34,2467.545767
2020-07-20 11:00:00,9155.35,9163.87,9141.02,9147.75,1740.484358
2020-07-20 12:00:00,9147.72,9165.13,9140.82,9162.38,1754.112405
2020-07-20 13:00:00,9162.39,9163.64,9142.02,9148.4,1760.642211
2020-07-20 14:00:00,9148.4,9177.38,9146.16,9169.99,1642.480195
2020-07-20 15:00:00,9169.99,9179.75,9165.0,9173.75,1442.407509
2020-07-20 16:00:00,9173.82,9175.65,9160.15,9175.64,1392.585839
2020-07-20 17:00:00,9175.64,9203.6,9175.64,9192.06,2015.333257
2020-07-20 18:00:00,9192.06,9198.3,9172.76,9180.48,1588.233692
2020-07-20 19:00:00,9180.52,9185.36,9146.43,9158.65,3092.778593
2020-07-20 20:00:00,9158.64,9185.0,9151.44,9172.08,1612.774238
2020-07-20 21:00:00,9172.07,9173.56,9141.19,9167.48,821.427982
2020-07-20 22:00:00,9167.47,9175.0,9151.68,9164.8,1087.586123
2020-07-20 23:00:00,9164.81,9178.17,9155.85,9160.78,1024.417246
2020-07-21 00:00:00,9160.78,9174.66,9152.8,9170.24,1163.823776
2020-07-21 01:00:00,9170.24,9195.41,9169.89,9178.56,1324.683109
2020-07-21 02:00:00,9178.56,9185.98,9169.86,9178.56,828.279772
2020-07-21 03:00:00,9178.55,9181.61,9164.36,9180.83,1093.893352
2020-07-21 04:00:00,9180.71,9184.22,9173.34,9175.06,877.703457
2020-07-21 05:00:00,9175.05,9207.0,9174.64,9189.53,1440.280917
2020-07-21 06:00:00,9189.18,9202.3,9176.71,9197.0,1434.356409
2020-07-21 07:00:00,9196.87,9353.0,9193.42,9315.29,9540.589919
2020-07-21 08:00:00,9315.28,9335.86,9302.55,9310.76,4042.641261
2020-07-21 09:00:00,9310.76,9341.98,9310.5,9315.29,3035.542189
2020-07-21 10:00:00,9315.3,9350.0,9313.03,9347.6,2639.762805
2020-07-21 11:00:00,9347.59,9350.0,9327.08,9344.63,2059.820925
2020-07-21 12:00:00,9344.64,9395.91,9344.58,9367.57,6021.214178
2020-07-21 13:00:00,9367.57,9437.73,9365.1,9408.98,5942.03217
2020-07-21 14:00:00,9408.99,9420.0,9353.93,9377.04,3551.944974
2020-07-21 15:00:00,9377.03,9383.96,9325.0,9338.0,3027.640438
2020-07-21 16:00:00,9337.99,9359.32,9318.35,9356.38,2392.362151
2020-07-21 17:00:00,9356.38,9368.94,9343.06,9365.26,1679.271589
2020-07-21 18:00:00,9365.26,9387.94,9358.13,9387.14,2031.465794
2020-07-21 19:00:00,9387.13,9391.83,9342.62,9354.35,1678.892981
2020-07-21 20:00:00,9354.35,9372.33,9354.34,9371.5,1527.078303
2020-07-21 21:00:00,9371.5,9382.9,9352.27,9375.88,1140.348526
2020-07-21 22:00:00,9375.87,9391.25,9361.0,9378.05,958.033768
2020-07-21 23:00:00,9378.06,9390.0,9370.0,9390.0,981.919723
2020-07-22 00:00:00,9390.0,9392.82,9349.46,9357.68,1323.223557
2020-07-22 01:00:00,9357.43,9386.99,9349.73,9363.61,1472.906139
2020-07-22 02:00:00,9363.6,9375.62,9357.73,9366.02,1482.441314
2020-07-22 03:00:00,9366.02,9370.0,9354.06,9359.06,1270.174563
2020-07-22 04:00:00,9359.05,9367.5,9344.44,9345.69,1066.484198
2020-07-22 05:00:00,9345.8,9357.23,9327.81,9342.65,1683.53059
2020-07-22 06:00:00,9342.96,9350.0,9334.34,9335.52,1312.271807
2020-07-22 07:00:00,9335.51,9360.81,9261.0,9302.0,2808.141025
2020-07-22 08:00:00,9302.0,9325.13,9291.22,9310.56,2318.935927
2020-07-22 09:00:00,9310.56,9330.0,9303.7,9315.39,1884.453232
2020-07-22 10:00:00,9315.4,9343.22,9313.38,9338.0,1542.628016
2020-07-22 11:00:00,9338.0,9354.58,9318.64,9344.68,1615.337724
2020-07-22 12:00:00,9344.69,9345.14,9317.39,9328.99,1763.470346
2020-07-22 13:00:00,9329.0,9337.24,9317.9,9329.75,1524.39773
2020-07-22 14:00:00,9329.76,9339.94,9311.11,9337.8,1832.41186
2020-07-22 15:00:00,9337.88,9354.0,9330.78,9338.14,2045.225713
2020-07-22 16:00:00,9338.14,9346.44,9325.27,9328.14,2065.342
2020-07-22 17:00:00,9328.14,9372.0,9328.02,9364.31,2264.142432
2020-07-22 18:00:00,9364.3,9379.25,9354.31,9366.1,1625.036196
2020-07-22 19:00:00,9366.09,9385.0,9357.4,9373.88,1776.942166
2020-07-22 20:00:00,9373.88,9385.44,9364.98,9367.71,1326.96656
2020-07-22 21:00:00,9367.71,9378.22,9360.0,9374.25,1206.682941
2020-07-22 22:00:00,9374.25,9544.0,9368.75,9500.0,8489.099279
2020-07-22 23:00:00,9500.0,9533.0,9498.66,9518.16,3114.758792
2020-07-23 00:00:00,9518.16,9533.7,9500.73,9506.69,2604.915379
2020-07-23 01:00:00,9506.69,9519.5,9492.32,9517.0,1530.801586
2020-07-23 02:00:00,9517.0,9526.92,9491.7,9499.03,1525.519008
2020-07-23 03:00:00,9499.03,9499.5,9461.0,9491.99,1994.417173
2020-07-23 04:00:00,9492.0,9499.35,9484.83,9498.83,1002.034506
2020-07-23 05:00:00,9498.83,9498.93,9462.0,9489.68,1960.436695
2020-07-23 06:00:00,9489.63,9498.68,9479.73,9492.0,1414.310451
2020-07-23 07:00:00,9492.0,9509.97,9486.63,9491.67,1939.600869
2020-07-23 08:00:00,9491.66,9527.0,9480.0,9516.32,2084.666816
2020-07-23 09:00:00,9516.32,9516.33,9487.0,9501.41,1599.221943
2020-07-23 10:00:00,9501.44,9509.01,9485.97,9490.98,1898.718111
2020-07-23 11:00:00,9490.97,9512.0,9485.0,9507.01,1504.370183
2020-07-23 12:00:00,9507.01,9512.0,9483.78,9489.33,1607.802081
2020-07-23 13:00:00,9489.34,9500.0,9480.0,9498.15,2061.588583
2020-07-23 14:00:00,9498.15,9585.0,9440.33,9493.85,5978.562216
2020-07-23 15:00:00,9493.85,9536.0,9477.0,9524.99,2364.393905
2020-07-23 16:00:00,9525.0,9620.0,9510.67,9619.28,5566.195619
2020-07-23 17:00:00,9618.75,9664.0,9585.86,9609.14,5201.460671
2020-07-23 18:00:00,9609.14,9617.28,9564.0,9582.2,2353.288858
2020-07-23 19:00:00,9582.2,9599.46,9572.0,9595.8,1692.228595
2020-07-23 20:00:00,9595.67,9599.93,9567.24,9578.99,1144.802091
2020-07-23 21:00:00,9578.89,9610.0,9570.0,9604.94,1026.556855
2020-07-23 22:00:00,9604.94,9608.01,9586.0,9592.03,936.442129
2020-07-23 23:00:00,9592.03,9607.0,9585.44,9603.27,863.899177
2020-07-24 00:00:00,9603.27,9606.83,9570.0,9583.56,1182.979192
2020-07-24 01:00:00,9583.57,9592.61,9552.59,9571.98,1156.361592
2020-07-24 02:00:00,9571.98,9583.57,9554.03,9569.32,846.870447
2020-07-24 03:00:00,9569.32,9575.43,9535.75,9561.55,1446.424646
2020-07-24 04:00:00,9561.59,9571.04,9527.31,9535.27,1301.932834
2020-07-24 05:00:00,9535.26,9550.0,9508.83,9547.77,1983.732548
2020-07-24 06:00:00,9547.77,9548.34,9470.08,9474.5,2763.512567
2020-07-24 07:00:00,9474.09,9509.0,9463.44,9508.02,2150.727324
2020-07-24 08:00:00,9508.02,9510.83,9477.35,9505.07,1950.880883
2020-07-24 09:00:00,9505.08,9526.41,9503.58,9526.29,1505.306768
2020-07-24 10:00:00,9526.29,9560.0,9522.61,9540.85,1731.051719
2020-07-24 11:00:00,9540.96,9548.05,9525.82,9532.09,2503.521152
2020-07-24 12:00:00,9532.09,9533.53,9502.82,9521.35,2551.053039
2020-07-24 13:00:00,9521.35,9538.21,9497.44,9503.97,1941.282546
2020-07-24 14:00:00,9503.97,9538.02,9503.04,9537.78,1931.828436
2020-07-24 15:00:00,9537.77,9566.38,9523.56,9551.68,2154.17051
2020-07-24 16:00:00,9551.69,9583.36,9520.0,9575.73,2119.739066
2020-07-24 17:00:00,9575.73,9579.1,9522.0,9557.44,1736.859399
2020-07-24 18:00:00,9557.66,9589.0,9556.0,9580.01,1927.603117
2020-07-24 19:00:00,9580.0,9583.8,9560.0,9581.76,1236.182213
2020-07-24 20:00:00,9581.76,9620.0,9567.23,9615.29,2119.244392
2020-07-24 21:00:00,9615.32,9637.0,9588.08,9591.55,2088.164018
2020-07-24 22:00:00,9591.55,9593.46,9522.0,9533.92,2069.404213
2020-07-24 23:00:00,9533.92,9552.44,9513.0,9537.8,1532.303584
2020-07-25 00:00:00,9538.1,9554.27,9528.48,9537.58,1019.322301
2020-07-25 01:00:00,9537.58,9570.0,9513.0,9564.74,984.351494
2020-07-25 02:00:00,9564.73,9579.49,9558.79,9571.8,1256.868263
2020-07-25 03:00:00,9571.8,9623.51,9571.79,9581.58,3007.711227
2020-07-25 04:00:00,9581.59,9594.53,9566.56,9584.81,1057.778785
2020-07-25 05:00:00,9584.92,9624.13,9566.55,9587.29,1710.504332
2020-07-25 06:00:00,9587.25,9620.0,9579.29,9589.01,1314.9893
2020-07-25 07:00:00,9589.01,9594.84,9564.82,9568.5,1220.4113
2020-07-25 08:00:00,9568.5,9606.9,9560.93,9585.37,1535.173578
2020-07-25 09:00:00,9585.2,9603.45,9563.0,9569.38,1360.27425
2020-07-25 10:00:00,9569.38,9584.99,9559.84,9581.7,1329.952016
2020-07-25 11:00:00,9581.69,9593.0,9572.84,9574.29,921.049461
2020-07-25 12:00:00,9574.29,9606.0,9568.16,9603.79,1385.322171
2020-07-25 13:00:00,9603.83,9610.92,9552.29,9582.22,2070.91599
2020-07-25 14:00:00,9582.23,9594.01,9568.0,9584.3,1099.924906
2020-07-25 15:00:00,9584.31,9598.41,9575.13,9593.19,1143.667346
2020-07-25 16:00:00,9593.2,9630.0,9573.61,9615.51,2357.88369
2020-07-25 17:00:00,9615.53,9708.81,9608.19,9688.49,4939.570344
2020-07-25 18:00:00,9688.49,9708.26,9636.09,9665.02,2106.064751
2020-07-25 19:00:00,9665.01,9685.5,9648.68,9674.14,1212.319058
2020-07-25 20:00:00,9674.14,9730.19,9671.73,9713.89,2801.634267
2020-07-25 21:00:00,9713.9,9732.9,9675.22,9694.96,1463.992082
2020-07-25 22:00:00,9694.96,9708.57,9682.64,9704.68,1547.197571
2020-07-25 23:00:00,9704.91,9724.48,9668.88,9700.42,1832.666933
2020-07-26 00:00:00,9700.42,9704.08,9662.51,9682.56,1484.673369
2020-07-26 01:00:00,9682.52,9689.75,9650.0,9664.71,1892.35052
2020-07-26 02:00:00,9664.71,9683.42,9653.85,9669.84,943.21877
2020-07-26 03:00:00,9669.84,9687.8,9663.84,9677.69,952.837555
2020-07-26 04:00:00,9677.69,9680.0,9660.35,9668.47,868.893686
2020-07-26 05:00:00,9668.4,9688.9,9664.18,9678.1,943.865894
2020-07-26 06:00:00,9678.06,9701.0,9672.59,9698.77,1266.899428
2020-07-26 07:00:00,9698.76,9736.0,9683.97,9716.54,2689.334913
2020-07-26 08:00:00,9716.53,9788.88,9702.97,9770.04,4049.748207
2020-07-26 09:00:00,9770.06,9845.0,9745.0,9838.97,4462.260659
2020-07-26 10:00:00,9837.58,10111.0,9837.58,10004.0,16124.322806
2020-07-26 11:00:00,10004.01,10006.0,9950.0,9970.87,3658.183159
2020-07-26 12:00:00,9970.86,9990.0,9810.5,9878.29,5005.861353
2020-07-26 13:00:00,9878.29,9927.46,9863.0,9887.23,2404.34987
2020-07-26 14:00:00,9887.24,9960.85,9882.35,9950.92,2208.7681
2020-07-26 15:00:00,9950.92,9983.06,9907.11,9961.83,3043.044756
2020-07-26 16:00:00,9961.83,9988.0,9895.12,9896.29,2899.536395
2020-07-26 17:00:00,9896.29,9924.7,9888.04,9909.23,1373.761137
2020-07-26 18:00:00,9909.22,9930.0,9876.02,9917.0,1797.044948
2020-07-26 19:00:00,9917.0,9917.95,9845.2,9866.0,1670.060991
2020-07-26 20:00:00,9866.0,9895.97,9840.9,9887.87,1530.598663
2020-07-26 21:00:00,9887.87,9906.11,9871.03,9879.98,998.457373
2020-07-26 22:00:00,9879.98,9940.0,9879.9,9917.6,1844.746718
2020-07-26 23:00:00,9917.58,9935.84,9898.97,9931.54,1166.450049
2020-07-27 00:00:00,9931.54,10045.0,9917.21,9972.98,3951.179114
2020-07-27 01:00:00,9972.85,10100.0,9971.71,10080.0,5729.451441
2020-07-27 02:00:00,10079.99,10086.11,10024.01,10053.34,2397.496884
2020-07-27 03:00:00,10053.33,10315.0,10050.87,10248.84,9738.119574
2020-07-27 04:00:00,10248.85,10307.04,10170.0,10207.37,5712.412716
2020-07-27 05:00:00,10207.36,10319.89,10193.06,10287.99,4082.067064
2020-07-27 06:00:00,10287.99,10301.48,10215.08,10280.95,3929.601356
2020-07-27 07:00:00,10280.95,10280.96,10138.86,10157.95,3961.814799
2020-07-27 08:00:00,10157.95,10185.33,10120.0,10170.17,4265.657835
2020-07-27 09:00:00,10169.79,10260.0,10136.13,10246.46,3658.806037
2020-07-27 10:00:00,10245.89,10288.88,10213.35,10258.8,3628.076154
2020-07-27 11:00:00,10258.8,10328.0,10201.0,10255.92,4721.676601
2020-07-27 12:00:00,10255.93,10309.97,10223.2,10292.08,4274.112099
2020-07-27 13:00:00,10291.49,10389.22,10240.3,10353.9,7267.245612
2020-07-27 14:00:00,10353.9,10440.0,10302.15,10415.1,7972.567555
2020-07-27 15:00:00,10415.11,10416.53,10276.03,10299.9,5857.71611
2020-07-27 16:00:00,10299.99,10780.0,10294.42,10720.68,13431.242868
2020-07-27 17:00:00,10720.19,10950.0,10650.0,10872.57,15202.445542
2020-07-27 18:00:00,10872.56,10903.0,10731.59,10841.22,5739.442483
2020-07-27 19:00:00,10841.22,10843.6,10720.03,10792.0,3790.421602
2020-07-27 20:00:00,10792.0,10883.62,10782.02,10875.36,3079.844173
2020-07-27 21:00:00,10875.19,11120.0,10807.09,11088.73,5949.702322
2020-07-27 22:00:00,11088.67,11394.86,11050.0,11206.21,13785.592743
2020-07-27 23:00:00,11209.25,11210.64,10680.0,11029.96,8062.24046
2020-07-28 00:00:00,11029.96,11242.23,11024.73,11155.86,3989.52936
2020-07-28 01:00:00,11155.2,11238.0,11088.76,11200.0,3372.490995
2020-07-28 02:00:00,11200.0,11200.0,10961.24,10974.32,3673.411497
2020-07-28 03:00:00,10974.33,10986.84,10828.0,10971.42,4928.537281
2020-07-28 04:00:00,10970.88,11045.2,10933.07,11044.98,2865.830335
2020-07-28 05:00:00,11044.44,11045.31,10854.55,10883.65,3421.194056
2020-07-28 06:00:00,10883.89,10995.55,10835.0,10940.73,4521.651495
2020-07-28 07:00:00,10940.72,11000.0,10840.0,10881.62,3723.141514
2020-07-28 08:00:00,10881.62,10905.68,10700.0,10725.96,5985.956557
2020-07-28 09:00:00,10725.24,10810.07,10695.3,10770.27,4710.002866
2020-07-28 10:00:00,10770.17,10823.99,10565.0,10806.18,7227.70092
2020-07-28 11:00:00,10806.39,11023.0,10790.04,10983.9,6927.313876
2020-07-28 12:00:00,10983.89,11063.35,10907.8,10992.45,4895.161204
2020-07-28 13:00:00,10992.46,11034.51,10907.0,10989.32,3917.257991
2020-07-28 14:00:00,10989.53,11172.8,10959.82,11169.0,6496.196169
2020-07-28 15:00:00,11169.02,11180.0,11067.91,11150.26,3635.735828
2020-07-28 16:00:00,11150.25,11176.61,10852.46,10956.94,7352.446572
2020-07-28 17:00:00,10956.73,11025.0,10900.96,10936.64,3396.21215
2020-07-28 18:00:00,10936.64,10959.32,10840.0,10915.36,2888.704131
2020-07-28 19:00:00,10915.36,10998.04,10857.61,10993.97,2109.482418
2020-07-28 20:00:00,10993.98,11010.2,10941.74,10962.94,1672.391069
2020-07-28 21:00:00,10962.94,11050.0,10962.78,10994.01,1606.841845
2020-07-28 22:00:00,10994.0,11026.2,10856.17,10942.29,2444.481685
2020-07-28 23:00:00,10942.57,10974.21,10890.0,10906.27,1506.062373
2020-07-29 00:00:00,10906.27,10974.24,10865.04,10865.05,2095.50813
